"|","|__gsrAvg","|__gsrResponse","|__gsrThreshold","|__hrAvg","|__hrv","|__rr","|__seconds","|__stChange","|__stThreshold"
"13:50:22","0.046199999999999936","0","0.050009999999999985","87","0.016161616077476133","0.763","475","0.7229999999999563","83.13700000000004"
"13:50:23","0.046199999999999936","0","0.050009999999999985","87","0.016161616077476133","0.763","476","0.7229999999999563","83.13700000000004"
"13:50:24","0.04719999999999994","-0.0028100000000000416","0.050009999999999985","87","0.01623617856446962","0.68","477","0.7229999999999563","83.13700000000004"
"13:50:25","0.04819999999999995","-0.0018100000000000338","0.050009999999999985","87","0.018756334484611475","1.145","478","0.7229999999999563","83.13700000000004"
"13:50:26","0.04925999999999995","-0.000750000000000035","0.050009999999999985","87","0.02115908289217621","0.664","479","0.7229999999999563","83.13700000000004"
"13:50:27","0.05031999999999995","0.000309999999999963","0.050009999999999985","87","0.021118692360412472","0.68","480","0.7229999999999563","83.13700000000004"
"13:50:28","0.05137999999999995","0.0013699999999999615","0.050009999999999985","87","0.021425344752207302","0.448","481","0.7229999999999563","83.13700000000004"
"13:50:29","0.052439999999999945","0.00242999999999996","0.050009999999999985","86","0.02221285840942586","0.747","482","0.7229999999999563","83.13700000000004"
"13:50:30","0.05349999999999994","0.0034899999999999584","0.050009999999999985","86","0.022861743341692203","1.012","483","0.7229999999999563","83.13700000000004"
"13:50:31","0.054619999999999946","0.004609999999999961","0.050009999999999985","85","0.02304049998879027","0.863","484","0.7229999999999563","83.13700000000004"
"13:50:32","0.05573999999999994","0.005729999999999957","0.050009999999999985","85","0.023040201723514158","0.879","485","0.7229999999999563","83.13700000000004"
"13:50:33","0.056859999999999945","0.00684999999999996","0.050009999999999985","84","0.02322963609995021","0.73","486","0.7229999999999563","83.13700000000004"
"13:50:34","0.05909999999999995","0.009089999999999966","0.050009999999999985","83","0.023227636887307248","0.747","487","0.7229999999999563","83.13700000000004"
"13:50:35","0.05909999999999995","0.009089999999999966","0.050009999999999985","83","0.023227636887307248","0.747","488","0.7229999999999563","83.13700000000004"
"13:50:36","0.06021999999999995","0.010209999999999962","0.050009999999999985","83","0.023215584175392785","0.713","489","0.7229999999999563","83.13700000000004"
"13:50:37","0.06133999999999995","0.011329999999999965","0.050009999999999985","83","0.023215584175392785","0.697","490","0.7229999999999563","83.13700000000004"
"13:50:38","0.06357999999999996","0.013569999999999971","0.050009999999999985","82","0.022740582903416788","0.548","491","0.7229999999999563","83.13700000000004"
"13:50:39","0.06357999999999996","0.013569999999999971","0.050009999999999985","82","0.022740582903416788","0.548","492","0.7229999999999563","83.13700000000004"
"13:50:40","0.06469999999999995","0.014689999999999967","0.050009999999999985","82","0.022774028918254946","0.664","493","0.7229999999999563","83.13700000000004"
"13:50:41","0.06481999999999995","0.014809999999999962","0.050009999999999985","82","0.022543751714339106","0.614","494","0.7229999999999563","83.13700000000004"
"13:50:42","0.06493999999999994","0.014929999999999957","0.050009999999999985","82","0.02242179244269267","0.597","495","0.7229999999999563","83.13700000000004"
"13:50:43","0.06505999999999994","0.015049999999999952","0.050009999999999985","82","0.02244025804607671","0.664","496","0.7229999999999563","83.13700000000004"
"13:50:44","0.06517999999999993","0.015169999999999947","0.050009999999999985","82","0.02246015491784902","0.713","497","0.7229999999999563","83.13700000000004"
"13:50:45","0.06529999999999993","0.015289999999999943","0.050009999999999985","82","0.0225005067275995","0.647","498","0.7229999999999563","83.13700000000004"
"13:50:46","0.06701999999999994","0.017009999999999956","0.050009999999999985","82","0.02258426766997521","0.664","499","0.7229999999999563","83.13700000000004"
"13:50:47","0.06787999999999994","0.017869999999999955","0.050009999999999985","82","0.02306960295695225","0.431","500","0.7229999999999563","83.13700000000004"
"13:50:48","0.06873999999999994","0.018729999999999955","0.050009999999999985","82","0.023774091225064225","0.713","501","0.7229999999999563","83.13700000000004"
"13:50:49","0.06873999999999994","0.018729999999999955","0.050009999999999985","82","0.023774091225064225","0.713","502","0.7229999999999563","83.13700000000004"
"13:50:50","0.06959999999999994","0.019589999999999955","0.050009999999999985","82","0.02392873460629275","0.564","503","0.7229999999999563","83.13700000000004"
"13:50:51","0.07091999999999994","0.020909999999999956","0.050009999999999985","82","0.023930379375587806","0.664","504","0.7229999999999563","83.13700000000004"
"13:50:52","0.07157999999999994","0.02156999999999995","0.050009999999999985","83","0.023085565986880423","0.597","505","0.7229999999999563","83.13700000000004"
"13:50:53","0.07223999999999994","0.022229999999999958","0.050009999999999985","83","0.023046238583978026","0.597","506","0.7229999999999563","83.13700000000004"
"13:50:54","0.07289999999999994","0.022889999999999952","0.050009999999999985","83","0.021293226607897175","0.597","507","0.7229999999999563","83.13700000000004"
"13:50:55","0.07397999999999993","0.02396999999999995","0.050009999999999985","83","0.021292903867299096","0.581","508","0.7229999999999563","83.13700000000004"
"13:50:56","0.07505999999999993","0.025049999999999947","0.050009999999999985","83","0.021236103572935244","0.614","509","0.7229999999999563","83.13700000000004"
"13:50:57","0.07613999999999993","0.026129999999999945","0.050009999999999985","84","0.021233269377241005","0.614","510","0.7229999999999563","83.13700000000004"
"13:50:58","0.07721999999999993","0.027209999999999943","0.050009999999999985","84","0.02119050458062544","0.614","511","0.7229999999999563","83.13700000000004"
"13:50:59","0.07721999999999993","0.027209999999999943","0.050009999999999985","84","0.02119050458062544","0.614","512","0.7229999999999563","83.13700000000004"
"13:51:0","0.07933999999999992","0.02932999999999994","0.050009999999999985","85","0.02103564931905009","0.63","513","0.7229999999999563","83.13700000000004"
"13:51:1","0.08037999999999991","0.030369999999999925","0.050009999999999985","85","0.021038183488951357","0.614","514","0.7229999999999563","83.13700000000004"
"13:51:10","0.08811999999999987","0.03810999999999988","0.050009999999999985","88","0.020566568910929537","0.647","523","0.7229999999999563","83.13700000000004"
"13:51:11","0.08863999999999987","0.03862999999999989","0.050009999999999985","88","0.02054123959132834","0.647","524","0.6529999999999632","83.13700000000004"
"13:51:12","0.08915999999999986","0.03914999999999988","0.050009999999999985","88","0.020482354938013037","0.614","525","0.6529999999999632","83.13700000000004"
"13:51:13","0.08967999999999986","0.03966999999999987","0.050009999999999985","88","0.018154262845822708","0.63","526","0.6529999999999632","83.13700000000004"
"13:51:14","0.08967999999999986","0.03966999999999987","0.050009999999999985","88","0.018154262845822708","0.63","527","0.6529999999999632","83.13700000000004"
"13:51:15","0.09065999999999985","0.04064999999999987","0.050009999999999985","89","0.015302013053795971","0.68","528","0.6529999999999632","83.13700000000004"
