"|","|__gsrAvg","|__gsrResponse","|__gsrThreshold","|__hrAvg","|__hrv","|__rr","|__seconds","|__stChange","|__stThreshold"
"13:51:26","0.535580000000001","0","0.5098599999999994","71","0.0316041873237261","0.68","660","0.5224999999999937","88.64750000000001"
"13:51:27","0.5356400000000011","0","0.5154899999999994","71","0.0298809452181547","0.581","661","0.5224999999999937","88.64750000000001"
"13:51:28","0.5357000000000011","0.020210000000001616","0.5154899999999994","72","0.028542572892177914","0.747","662","0.5224999999999937","88.64750000000001"
"13:51:29","0.536340000000001","0.02085000000000159","0.5154899999999994","72","0.027989169083876553","0.63","663","0.5224999999999937","88.64750000000001"
"13:51:30","0.5369800000000011","0.021490000000001674","0.5154899999999994","72","0.02783398155036883","0.813","664","0.5224999999999937","88.64750000000001"
"13:51:31","0.5376200000000011","0.02213000000000165","0.5154899999999994","72","0.02736736215738669","0.979","665","0.5224999999999937","88.64750000000001"
"13:51:32","0.5382600000000011","0.022770000000001622","0.5154899999999994","72","0.028270978580590495","0.63","666","0.5224999999999937","88.64750000000001"
"13:51:33","0.538900000000001","0.023410000000001596","0.5154899999999994","72","0.028075840349464396","0.664","667","0.5224999999999937","88.64750000000001"
"13:51:34","0.5398400000000011","0.024350000000001648","0.5154899999999994","72","0.028100062177463997","0.73","668","0.5224999999999937","88.64750000000001"
"13:51:35","0.5407800000000011","0.0252900000000017","0.5154899999999994","72","0.027258927825376547","0.83","669","0.5224999999999937","88.64750000000001"
"13:51:36","0.5417200000000011","0.02623000000000164","0.5154899999999994","72","0.027537139360294335","1.228","670","0.5224999999999937","88.64750000000001"
"13:51:37","0.5426600000000011","0.027170000000001693","0.5154899999999994","72","0.029584580391108315","0.697","671","0.5224999999999937","88.64750000000001"
"13:51:38","0.5436000000000011","0.028110000000001634","0.5154899999999994","72","0.029584348102412724","0.713","672","0.5224999999999937","88.64750000000001"
"13:51:39","0.5454800000000012","0.029990000000001737","0.5154899999999994","73","0.030061750968691483","1.045","673","0.5224999999999937","88.64750000000001"
"13:51:40","0.5454800000000012","0.029990000000001737","0.5154899999999994","73","0.030061750968691483","1.045","674","0.5224999999999937","88.64750000000001"
"13:51:41","0.5464200000000011","0.03093000000000168","0.5154899999999994","73","0.031021213738197294","0.647","675","0.6624999999999943","88.64750000000001"
"13:51:42","0.5473600000000012","0.03187000000000173","0.5154899999999994","73","0.031008751837918368","0.697","676","0.6624999999999943","88.64750000000001"
"13:51:43","0.5483000000000012","0.03281000000000178","0.5154899999999994","73","0.03083049410778954","0.664","677","0.6624999999999943","88.64750000000001"
"13:51:44","0.5488400000000012","0.03335000000000177","0.5154899999999994","73","0.030438636969725836","0.73","678","0.6624999999999943","88.64750000000001"
"13:51:45","0.5499200000000013","0.03443000000000185","0.5154899999999994","73","0.0324881998890108","0.73","679","0.6624999999999943","88.64750000000001"
"13:51:46","0.5499200000000013","0.03443000000000185","0.5154899999999994","73","0.0324881998890108","0.73","680","0.6624999999999943","88.64750000000001"
"13:51:47","0.5504600000000013","0.03497000000000183","0.5154899999999994","74","0.032453279140128584","0.664","681","0.6624999999999943","88.64750000000001"
"13:51:48","0.5510000000000013","0.03551000000000182","0.5154899999999994","74","0.03243723314537549","0.664","682","0.6624999999999943","88.64750000000001"
"13:51:49","0.5520400000000013","0.03655000000000186","0.5154899999999994","74","0.030923573347659678","0.697","683","0.6624999999999943","88.64750000000001"
"13:51:50","0.5530800000000012","0.03759000000000179","0.5154899999999994","74","0.030454436781857","0.664","684","0.6624999999999943","88.64750000000001"
"13:51:51","0.5541200000000013","0.03863000000000183","0.5154899999999994","75","0.03067730501362191","0.465","685","0.6624999999999943","88.64750000000001"
"13:51:52","0.5551600000000012","0.03967000000000176","0.5154899999999994","75","0.03119578512522712","0.78","686","0.6624999999999943","88.64750000000001"
"13:51:53","0.5562000000000012","0.0407100000000018","0.5154899999999994","75","0.031054532787725048","0.747","687","0.6624999999999943","88.64750000000001"
"13:51:54","0.5572400000000013","0.04175000000000184","0.5154899999999994","76","0.03094078126070683","0.979","688","0.6624999999999943","88.64750000000001"
"13:51:55","0.5582800000000012","0.04279000000000177","0.5154899999999994","76","0.03138362144697501","0.713","689","0.6624999999999943","88.64750000000001"
"13:51:56","0.5593200000000013","0.04383000000000181","0.5154899999999994","76","0.03078468439017875","0.713","690","0.6624999999999943","88.64750000000001"
"13:51:57","0.5603600000000012","0.04487000000000174","0.5154899999999994","77","0.03066675419045994","0.564","691","0.6624999999999943","88.64750000000001"
"13:51:58","0.5614000000000012","0.04591000000000178","0.5154899999999994","77","0.030217068360859634","0.747","692","0.6624999999999943","88.64750000000001"
"13:51:59","0.5618200000000012","0.04633000000000176","0.5154899999999994","77","0.03009475525808688","0.68","693","0.6624999999999943","88.64750000000001"
"13:52:0","0.5622400000000013","0.046750000000001846","0.5154899999999994","77","0.03009475525808688","0.63","694","0.6624999999999943","88.64750000000001"
"13:52:1","0.5626600000000013","0.04717000000000182","0.5154899999999994","78","0.029864137727365965","0.647","695","0.6624999999999943","88.64750000000001"
"13:52:10","0.562780000000001","0.0472900000000015","0.5154899999999994","80","0.027150934811552823","0.68","704","0.6624999999999943","88.64750000000001"
"13:52:11","0.562820000000001","0.04733000000000154","0.5154899999999994","80","0.026895086712931907","0.697","705","0.8124999999999858","88.64750000000001"
"13:52:12","0.5628600000000009","0.047370000000001466","0.5154899999999994","80","0.0268667714270581","0.796","706","0.8124999999999858","88.64750000000001"
"13:52:13","0.562900000000001","0.047410000000001506","0.5154899999999994","80","0.026219415057310517","0.713","707","0.8124999999999858","88.64750000000001"
"13:52:14","0.563140000000001","0.047650000000001524","0.5154899999999994","81","0.026202635219791805","0.73","708","0.8124999999999858","88.64750000000001"
"13:52:15","0.5633800000000009","0.04789000000000143","0.5154899999999994","81","0.026097780124886037","0.747","709","0.8124999999999858","88.64750000000001"
"13:52:16","0.5636200000000009","0.04813000000000145","0.5154899999999994","81","0.02607453354249235","0.83","710","0.8124999999999858","88.64750000000001"
"13:52:17","0.5638600000000009","0.04837000000000147","0.5154899999999994","81","0.025862828168685743","0.796","711","0.8124999999999858","88.64750000000001"
"13:52:18","0.5641000000000009","0.048610000000001485","0.5154899999999994","81","0.025831503161872563","0.697","712","0.8124999999999858","88.64750000000001"
"13:52:19","0.5643000000000009","0.04881000000000146","0.5154899999999994","81","0.026125980309780177","0.796","714","0.8124999999999858","88.64750000000001"
"13:52:2","0.5630800000000012","0.0475900000000018","0.5154899999999994","78","0.029742557754407407","0.664","696","0.6624999999999943","88.64750000000001"
"13:52:21","0.5644000000000009","0.04891000000000145","0.5154899999999994","81","0.0251724415133913","0.73","715","0.8124999999999858","88.64750000000001"
"13:52:22","0.5646000000000009","0.04911000000000143","0.5154899999999994","81","0.025162876339744934","0.664","717","0.8124999999999858","88.64750000000001"
"13:52:23","0.5646800000000008","0.0491900000000014","0.5154899999999994","81","0.025191461766622264","0.78","718","0.8124999999999858","88.64750000000001"
"13:52:24","0.5647600000000008","0.04927000000000137","0.5154899999999994","81","0.02413361736003258","0.962","719","0.8124999999999858","88.64750000000001"
"13:52:25","0.5648400000000007","0.049350000000001226","0.5154899999999994","81","0.02223161932831668","0.697","720","0.8124999999999858","88.64750000000001"
