"|","|__gsrAvg","|__gsrResponse","|__gsrThreshold","|__hrAvg","|__hrv","|__rr","|__seconds","|__stChange","|__stThreshold"
"13:52:6","0.08587999999999985","0.006649999999999864","0.07922999999999998","73","0.016042802494266838","0.747","750","0.3552500000000123","80.10474999999998"
"13:52:7","0.08645999999999984","0.0072299999999998615","0.07922999999999998","73","0.015870532523587777","0.763","751","0.3552500000000123","80.10474999999998"
"13:52:8","0.08761999999999985","0.00838999999999987","0.07922999999999998","73","0.014073467020218557","0.813","752","0.42525000000001967","80.10474999999998"
"13:52:9","0.08819999999999985","0.008969999999999867","0.07922999999999998","73","0.00721055383660441","0.73","753","0.42525000000001967","80.10474999999998"
"13:53:0","0.13053999999999966","0.051309999999999675","0.07922999999999998","78","0.011297683434171748","0.796","804","0.4552500000000208","80.10474999999998"
"13:53:1","0.13197999999999965","0.05274999999999967","0.07922999999999998","78","0.011256244506931844","0.78","805","0.4552500000000208","80.10474999999998"
"13:53:10","0.14029999999999965","0.061069999999999666","0.07922999999999998","78","0.010718619143101429","0.863","814","0.5152500000000231","80.10474999999998"
"13:53:11","0.14077999999999966","0.061549999999999674","0.07922999999999998","78","0.010734790874086492","0.83","815","0.5152500000000231","80.10474999999998"
"13:53:12","0.14125999999999966","0.06202999999999968","0.07922999999999998","78","0.010819599042874141","0.747","816","0.5152500000000231","80.10474999999998"
"13:53:13","0.14221999999999965","0.06298999999999967","0.07922999999999998","78","0.006655846418389588","0.83","817","0.5152500000000231","80.10474999999998"
"13:53:14","0.14269999999999966","0.06346999999999968","0.07922999999999998","77","0.005738469234431683","0.846","818","0.5152500000000231","80.10474999999998"
"13:53:15","0.14313999999999966","0.06390999999999968","0.07922999999999998","77","0.005748947353078775","0.863","819","0.5152500000000231","80.10474999999998"
"13:53:16","0.14357999999999968","0.0643499999999997","0.07922999999999998","77","0.005779042692694151","0.83","820","0.5152500000000231","80.10474999999998"
"13:53:17","0.14401999999999968","0.0647899999999997","0.07922999999999998","77","0.005625661143986138","0.813","821","0.5152500000000231","80.10474999999998"
"13:53:18","0.14445999999999967","0.06522999999999969","0.07922999999999998","77","0.005625661143986138","0.83","822","0.5152500000000231","80.10474999999998"
"13:53:19","0.1448999999999997","0.06566999999999971","0.07922999999999998","76","0.0056776522533852555","0.78","823","0.5152500000000231","80.10474999999998"
"13:53:2","0.13197999999999965","0.05274999999999967","0.07922999999999998","78","0.011256244506931844","0.78","806","0.4552500000000208","80.10474999999998"
"13:53:20","0.1453399999999997","0.06610999999999971","0.07922999999999998","76","0.00576861923947396","0.83","824","0.5152500000000231","80.10474999999998"
"13:53:21","0.1457799999999997","0.0665499999999997","0.07922999999999998","76","0.005644545269133167","0.863","825","0.5152500000000231","80.10474999999998"
"13:53:22","0.14621999999999968","0.0669899999999997","0.07922999999999998","75","0.005736037318127566","0.913","826","0.5152500000000231","80.10474999999998"
"13:53:23","0.1466599999999997","0.06742999999999973","0.07922999999999998","75","0.005705715147064553","0.929","827","0.5152500000000231","80.10474999999998"
"13:53:24","0.1466599999999997","0.06742999999999973","0.07922999999999998","75","0.005705715147064553","0.929","828","0.5152500000000231","80.10474999999998"
"13:53:25","0.14749999999999971","0.06826999999999973","0.07922999999999998","75","0.005705715147064554","0.929","829","0.5152500000000231","80.10474999999998"
"13:53:26","0.14789999999999973","0.06866999999999975","0.07922999999999998","75","0.005787036885865454","0.879","830","0.5152500000000231","80.10474999999998"
"13:53:27","0.14829999999999974","0.06906999999999976","0.07922999999999998","74","0.005815753641675175","0.846","831","0.5152500000000231","80.10474999999998"
"13:53:28","0.14869999999999975","0.06946999999999977","0.07922999999999998","74","0.005776627857532007","0.846","832","0.5152500000000231","80.10474999999998"
"13:53:29","0.14909999999999976","0.06986999999999978","0.07922999999999998","74","0.005621958199254873","0.83","833","0.5152500000000231","80.10474999999998"
"13:53:3","0.13341999999999965","0.05418999999999967","0.07922999999999998","78","0.011256244506931844","0.78","807","0.4552500000000208","80.10474999999998"
"13:53:30","0.14949999999999974","0.07026999999999976","0.07922999999999998","74","0.005539453735564828","0.813","834","0.5152500000000231","80.10474999999998"
"13:53:31","0.14989999999999973","0.07066999999999975","0.07922999999999998","74","0.005539453735564829","0.846","835","0.5152500000000231","80.10474999999998"
"13:53:32","0.15029999999999974","0.07106999999999976","0.07922999999999998","74","0.005539453735564829","0.863","836","0.5152500000000231","80.10474999999998"
"13:53:33","0.15069999999999972","0.07146999999999974","0.07922999999999998","73","0.005782248899205352","0.78","837","0.5152500000000231","80.10474999999998"
"13:53:34","0.15069999999999972","0.07146999999999974","0.07922999999999998","73","0.005782248899205352","0.78","838","0.5152500000000231","80.10474999999998"
"13:53:35","0.1510999999999997","0.07186999999999973","0.07922999999999998","73","0.0055694472069276165","0.813","839","0.5152500000000231","80.10474999999998"
"13:53:36","0.1515999999999997","0.07236999999999973","0.07922999999999998","73","0.005134062775530735","0.863","840","0.5152500000000231","80.10474999999998"
"13:53:37","0.15259999999999974","0.07336999999999975","0.07922999999999998","73","0.011030758555921423","1.327","841","0.5152500000000231","80.10474999999998"
"13:53:38","0.15309999999999974","0.07386999999999976","0.07922999999999998","73","0.011276595201283539","1.211","843","0.5152500000000231","80.10474999999998"
"13:53:39","0.15373999999999977","0.07450999999999978","0.07922999999999998","73","0.013074451211005806","0.78","844","0.5152500000000231","80.10474999999998"
"13:53:4","0.13485999999999965","0.055629999999999666","0.07922999999999998","78","0.010831987122541601","0.78","808","0.4552500000000208","80.10474999999998"
"13:53:40","0.15373999999999977","0.07450999999999978","0.07922999999999998","73","0.013074451211005806","0.78","845","0.5152500000000231","80.10474999999998"
"13:53:41","0.15401999999999977","0.07478999999999979","0.07922999999999998","72","0.01304787263981462","0.813","846","0.5152500000000231","80.10474999999998"
"13:53:42","0.15401999999999977","0.07478999999999979","0.07922999999999998","72","0.01304787263981462","0.813","847","0.5152500000000231","80.10474999999998"
"13:53:44","0.1546999999999998","0.07546999999999983","0.07922999999999998","72","0.013127795908151557","0.846","849","0.5152500000000231","80.10474999999998"
"13:53:45","0.15509999999999982","0.07586999999999984","0.07922999999999998","72","0.013145059392118547","0.813","850","0.5152500000000231","80.10474999999998"
"13:53:47","0.15509999999999982","0.07586999999999984","0.07922999999999998","72","0.013145059392118547","0.813","851","0.5152500000000231","80.10474999999998"
"13:53:48","0.15549999999999983","0.07626999999999985","0.07922999999999998","72","0.013209852695869244","0.879","852","0.5152500000000231","80.10474999999998"
"13:53:49","0.15629999999999986","0.07706999999999987","0.07922999999999998","72","0.013205816370290436","0.863","853","0.5152500000000231","80.10474999999998"
"13:53:5","0.13629999999999964","0.05706999999999966","0.07922999999999998","78","0.010804826385439602","0.813","809","0.4552500000000208","80.10474999999998"
"13:53:50","0.15677999999999984","0.07754999999999986","0.07922999999999998","72","0.016258634331866847","0.398","854","0.5152500000000231","80.10474999999998"
"13:53:51","0.15725999999999984","0.07802999999999986","0.07922999999999998","72","0.018031071336104706","0.78","855","0.5152500000000231","80.10474999999998"
"13:53:52","0.15773999999999985","0.07850999999999987","0.07922999999999998","72","0.018059921548759707","0.83","856","0.5152500000000231","80.10474999999998"
"13:53:53","0.15821999999999986","0.07898999999999988","0.07922999999999998","72","0.01820196519224344","0.946","857","0.5152500000000231","80.10474999999998"
"13:53:54","0.15869999999999984","0.07946999999999986","0.07922999999999998","72","0.01821111559904918","0.913","858","0.5152500000000231","80.10474999999998"
"13:53:55","0.15935999999999986","0.08012999999999988","0.07922999999999998","72","0.01820818796918572","0.913","859","0.5152500000000231","80.10474999999998"
"13:53:56","0.16001999999999986","0.08078999999999988","0.07922999999999998","71","0.01873134779598256","0.697","860","0.5152500000000231","80.10474999999998"
"13:53:57","0.16133999999999982","0.08210999999999984","0.07922999999999998","71","0.019052373070481965","0.929","862","0.5152500000000231","80.10474999999998"
"13:53:58","0.1619999999999998","0.08276999999999983","0.07922999999999998","71","0.01906778936899193","0.879","863","0.5152500000000231","80.10474999999998"
"13:53:59","0.1619999999999998","0.08276999999999983","0.07922999999999998","71","0.01906778936899193","0.879","863","0.5152500000000231","80.10474999999998"
"13:53:6","0.13789999999999966","0.05866999999999968","0.07922999999999998","78","0.010676220038120885","0.78","810","0.4552500000000208","80.10474999999998"
"13:53:7","0.13869999999999966","0.059469999999999676","0.07922999999999998","78","0.010675576332411962","0.796","811","0.4552500000000208","80.10474999999998"
"13:53:8","0.13949999999999965","0.06026999999999967","0.07922999999999998","78","0.010675576332411962","0.813","812","0.5152500000000231","80.10474999999998"
"13:53:9","0.13949999999999965","0.06026999999999967","0.07922999999999998","78","0.010675576332411962","0.813","813","0.5152500000000231","80.10474999999998"
"13:54:0","0.16375999999999982","0.08452999999999984","0.07922999999999998","71","0.022126552823663978","1.444","864","0.5152500000000231","80.10474999999998"
"13:54:10","0.1626999999999999","0.08346999999999992","0.07922999999999998","71","0.026996089309086476","0.697","874","0.4752500000000168","80.10474999999998"
"13:54:11","0.1626999999999999","0.08346999999999992","0.07922999999999998","71","0.026996089309086476","0.697","876","0.4752500000000168","80.10474999999998"
"13:54:12","0.1618999999999999","0.08266999999999992","0.07922999999999998","71","0.02700053989310122","0.73","877","0.4752500000000168","80.10474999999998"
"13:54:14","0.1618999999999999","0.08266999999999992","0.07922999999999998","71","0.02700053989310122","0.73","878","0.4752500000000168","80.10474999999998"
"13:54:15","0.16149999999999992","0.08226999999999994","0.07922999999999998","72","0.027000794410390404","0.747","879","0.4752500000000168","80.10474999999998"
"13:54:16","0.16093999999999986","0.08170999999999988","0.07922999999999998","72","0.026981505998971058","0.78","880","0.4752500000000168","80.10474999999998"
"13:54:17","0.16093999999999986","0.08170999999999988","0.07922999999999998","72","0.026981505998971058","0.78","881","0.4752500000000168","80.10474999999998"
"13:54:18","0.16037999999999983","0.08114999999999985","0.07922999999999998","72","0.0270410396602252","0.896","882","0.4752500000000168","80.10474999999998"
"13:54:19","0.1598799999999998","0.08064999999999982","0.07922999999999998","72","0.02703881394203377","0.929","884","0.4752500000000168","80.10474999999998"
"13:54:2","0.16375999999999982","0.08452999999999984","0.07922999999999998","71","0.022126552823663978","1.444","866","0.5152500000000231","80.10474999999998"
"13:54:20","0.1596599999999998","0.08042999999999982","0.07922999999999998","72","0.027044974651387832","0.896","885","0.4752500000000168","80.10474999999998"
"13:54:21","0.1594399999999998","0.08020999999999982","0.07922999999999998","72","0.026994106750368903","0.879","886","0.4752500000000168","80.10474999999998"
"13:54:22","0.1592199999999998","0.07998999999999983","0.07922999999999998","72","0.026985704330887282","0.879","887","0.4752500000000168","80.10474999999998"
"13:54:23","0.15899999999999978","0.0797699999999998","0.07922999999999998","72","0.02696838199920684","0.863","888","0.4752500000000168","80.10474999999998"
"13:54:24","0.1585799999999998","0.07934999999999982","0.07922999999999998","72","0.02696838199920684","0.846","888","0.4752500000000168","80.10474999999998"
"13:54:25","0.1581599999999998","0.07892999999999982","0.07922999999999998","72","0.025139104875058695","0.796","890","0.4752500000000168","80.10474999999998"
"13:54:26","0.1577399999999998","0.07850999999999982","0.07922999999999998","72","0.025037007178304684","0.83","890","0.4752500000000168","80.10474999999998"
"13:54:27","0.1573199999999998","0.07808999999999981","0.07922999999999998","72","0.024308572675896836","0.78","891","0.4752500000000168","80.10474999999998"
"13:54:29","0.1566599999999998","0.07742999999999982","0.07922999999999998","72","0.024156559328691297","0.813","894","0.4752500000000168","80.10474999999998"
"13:54:3","0.16463999999999984","0.08540999999999986","0.07922999999999998","71","0.024790164781371398","0.896","867","0.5152500000000231","80.10474999999998"
"13:54:30","0.15641999999999978","0.0771899999999998","0.07922999999999998","72","0.024159050583881292","0.83","894","0.4752500000000168","80.10474999999998"
"13:54:31","0.15617999999999976","0.07694999999999978","0.07922999999999998","72","0.024123683451958474","0.846","896","0.4752500000000168","80.10474999999998"
"13:54:32","0.15593999999999977","0.07670999999999979","0.07922999999999998","72","0.024114280878227576","0.846","896","0.4752500000000168","80.10474999999998"
"13:54:33","0.15569999999999976","0.07646999999999977","0.07922999999999998","72","0.02409824746799521","0.796","898","0.4752500000000168","80.10474999999998"
"13:54:34","0.15545999999999974","0.07622999999999976","0.07922999999999998","72","0.02408883496586114","0.796","898","0.4752500000000168","80.10474999999998"
"13:54:35","0.15521999999999975","0.07598999999999977","0.07922999999999998","72","0.024071928172614703","0.747","899","0.4752500000000168","80.10474999999998"
"13:54:36","0.15497999999999973","0.07574999999999975","0.07922999999999998","72","0.024071928172614703","0.763","901","0.4752500000000168","80.10474999999998"
"13:54:37","0.1547399999999997","0.07550999999999973","0.07922999999999998","72","0.02408134728298574","0.796","901","0.4752500000000168","80.10474999999998"
"13:54:38","0.15449999999999972","0.07526999999999974","0.07922999999999998","72","0.022132669527002453","0.796","902","0.31525000000002024","80.10474999999998"
"13:54:39","0.15415999999999971","0.07492999999999973","0.07922999999999998","72","0.020714215341189387","0.796","904","0.31525000000002024","80.10474999999998"
"13:54:4","0.16639999999999985","0.08716999999999987","0.07922999999999998","71","0.02497383053475195","1.062","868","0.5152500000000231","80.10474999999998"
"13:54:40","0.15415999999999971","0.07492999999999973","0.07922999999999998","72","0.020714215341189387","0.796","904","0.31525000000002024","80.10474999999998"
"13:54:41","0.15381999999999973","0.07458999999999975","0.07922999999999998","72","0.020691975519400264","0.813","905","0.31525000000002024","80.10474999999998"
"13:54:42","0.15313999999999975","0.07390999999999977","0.07922999999999998","72","0.020550929209614637","0.813","906","0.31525000000002024","80.10474999999998"
"13:54:43","0.15279999999999977","0.07356999999999979","0.07922999999999998","72","0.020550929209614637","0.813","907","0.31525000000002024","80.10474999999998"
"13:54:44","0.15229999999999977","0.07306999999999979","0.07922999999999998","72","0.02008388281735484","0.78","908","0.31525000000002024","80.10474999999998"
"13:54:46","0.15229999999999977","0.07306999999999979","0.07922999999999998","72","0.02008388281735484","0.78","910","0.31525000000002024","80.10474999999998"
"13:54:47","0.15179999999999974","0.07256999999999976","0.07922999999999998","72","0.02006462902163722","0.73","911","0.31525000000002024","80.10474999999998"
"13:54:48","0.15079999999999974","0.07156999999999976","0.07922999999999998","73","0.0197532677509018","0.747","913","0.31525000000002024","80.10474999999998"
"13:54:49","0.15029999999999974","0.07106999999999976","0.07922999999999998","73","0.019755966417251018","0.763","913","0.31525000000002024","80.10474999999998"
"13:54:5","0.16523999999999986","0.08600999999999988","0.07922999999999998","71","0.026623237056255997","0.83","869","0.5152500000000231","80.10474999999998"
"13:54:50","0.14885999999999971","0.06962999999999973","0.07922999999999998","73","0.0160560503036582","0.747","914","0.31525000000002024","80.10474999999998"
"13:54:51","0.1481399999999997","0.06890999999999971","0.07922999999999998","73","0.011636841351274643","0.813","915","0.31525000000002024","80.10474999999998"
"13:54:52","0.1481399999999997","0.06890999999999971","0.07922999999999998","73","0.011636841351274643","0.813","916","0.31525000000002024","80.10474999999998"
"13:54:53","0.1474199999999997","0.06818999999999971","0.07922999999999998","73","0.011252691843256155","0.78","917","0.31525000000002024","80.10474999999998"
"13:54:54","0.1466999999999997","0.06746999999999971","0.07922999999999998","74","0.007408950315193863","0.78","918","0.31525000000002024","80.10474999999998"
"13:54:55","0.14817999999999967","0.06894999999999969","0.07922999999999998","74","0.0063011340153354125","0.73","920","0.31525000000002024","80.10474999999998"
"13:54:56","0.14891999999999966","0.06968999999999968","0.07922999999999998","74","0.0050750715778400506","0.73","920","0.31525000000002024","80.10474999999998"
"13:54:57","0.14965999999999968","0.0704299999999997","0.07922999999999998","74","0.004489100131615481","0.73","921","0.31525000000002024","80.10474999999998"
"13:54:58","0.15039999999999967","0.07116999999999969","0.07922999999999998","75","0.004395863414660406","0.78","922","0.31525000000002024","80.10474999999998"
"13:54:59","0.15095999999999965","0.07172999999999967","0.07922999999999998","75","0.0043577999791246875","0.763","923","0.31525000000002024","80.10474999999998"
"13:54:6","0.16523999999999986","0.08600999999999988","0.07922999999999998","71","0.026623237056255997","0.83","870","0.5152500000000231","80.10474999999998"
"13:54:7","0.16407999999999986","0.08484999999999988","0.07922999999999998","71","0.02689604681814749","0.713","871","0.5152500000000231","80.10474999999998"
"13:54:8","0.16349999999999987","0.08426999999999989","0.07922999999999998","71","0.026980741894040886","0.597","872","0.4752500000000168","80.10474999999998"
"13:54:9","0.16309999999999988","0.0838699999999999","0.07922999999999998","71","0.027006971503439413","0.664","873","0.4752500000000168","80.10474999999998"
"13:55:0","0.15151999999999965","0.07228999999999967","0.07922999999999998","75","0.0043194011339268345","0.78","924","0.31525000000002024","80.10474999999998"
"13:55:1","0.15207999999999966","0.07284999999999968","0.07922999999999998","75","0.004331725798859093","0.796","925","0.31525000000002024","80.10474999999998"
"13:55:10","0.15559999999999966","0.07636999999999967","0.07922999999999998","75","0.02150707679702628","1.659","934","0.275250000000014","80.10474999999998"
"13:55:12","0.1557999999999997","0.07656999999999971","0.07922999999999998","75","0.02889914098817173","0.713","936","0.275250000000014","80.10474999999998"
